,PMID,text,rating1_validated,rating1,rating2_validated,rating2,rating_consensus,consensus_reason,design_ground_truth,field_ground_truth_1,field_ground_truth_2,field_ground_truth_consensus,field_ground_truth_consensus_reason,setting_ground_truth_1,setting_ground_truth_2,setting_ground_truth_consensus,setting_ground_truth_consensus_reason
1502,35326793,"Impact of the Acceptance of the Recommendations Made by a Meropenem Stewardship Program in a University Hospital: A Pilot Study.  Antimicrobial stewardship programs (ASP) promote appropriate antimicrobial use. We present a 4-year retrospective study that evaluated the clinical impact of the acceptance of the recommendations made by a meropenem-focused ASP. A total of 318 meropenem audits were performed. The ASP team (comprising infectious disease physicians, pharmacists and microbiologists) considered meropenem use in 96 audits (30.2%) to be inappropriate. The reasons to consider these uses inappropriate were the possibility of de-escalating to a narrower-spectrum antibiotic, in 66 (68.7%) audits, and unnecessary meropenem use, in 30 (31.3%) audits. The ASP team recommended de-escalation in 66 audits (68.7%) and discontinuation of meropenem in 30 audits (31.3%). ASP interventions were stratified according to whether or not recommendations were followed. The group in which recommendations were accepted and followed (i.e., accepted audit, AA) included 66 audits (68.7%) and the group in which recommendations were not followed (i.e., rejected audit, RA) included 30 (31.3%) audits. The comorbidity of the AA group (Charlson score) was higher than in the RA group (7.0 (5.0-9.0) vs. 6.0 (4.0-7.0), p = 0.02). Discontinuation of meropenem was recommended in 83.3% of audits in the AA group vs. 62.2% in the RA group (OR 3.05 (1.03-8.99), p = 0.04). Ertapenem de-escalation resulted in a 100% greater rate of follow-up compared with the non-carbapenem option (100% vs. 51.9%, OR 1.50 (1.21-1.860), p = 0.001). Significant differences were observed in the AA group when cultures were taken before antibiotic prescription-98.5% vs. 83.3% (p = 0.01, OR 13.0 (1.45-116.86))-or when screening cultures were taken-45.5% vs. 19.2% (p = 0.03, OR 3.5 (1.06-11.52)). There were no differences between the groups in terms of overall mortality and 30-day mortality, length of stay, Clostridiodes difficile infection, 30-day readmission or hospitalization costs. In conclusion, meropenem ASP recommendations contributed to a decrease in meropenem prescription without worsening clinical and economic outcomes.",0,0,1,1,0,Pharmacist as part of team but unclear what was the role of the pharmacist. Compared groups both involved pharmacist.,,,,,,,,,
1503,35326844,"Interprofessional Collaboration between ICU Physicians, Staff Nurses, and Hospital Pharmacists Optimizes Antimicrobial Treatment and Improves Quality of Care and Economic Outcome.  (1) Background: Antibiotic resistance is a worldwide health threat. The WHO published a global strategic plan in 2001 to contain antimicrobial resistance. In the following year, a workshop identified crucial barriers to the implementation of the strategy, e.g., underdeveloped health infrastructures and the scarcity of valid data as well as a lack of implementation of antibiotic stewardship (ABS) programs in medical curricula. Here, we show that interprofessional learning and education can contribute to the optimization of antibiotic use and preserving antibiotic effectiveness. We have initiated interprofessional rounds on a medical intensive care unit (MICU) with a focus on gastroenterology, hepatology, infectious diseases, endocrinology, and liver transplantation. We integrated ICU physicians, hospital pharmacists, nursing staff, and medical students as well as students of pharmacy to broaden the rather technical concept of ABS with an interprofessional approach to conceptualize awareness and behavioral change in antibiotic prescription and use. Methods: Clinical performance data and consumption figures for antibiotics were analyzed over a 10-year period from 2012 to 2021. The control period covered the years 2012-2014. The intervention period comprised the years 2015-2021, following the implementation of an interprofessional approach to ABS at a MICU of a German university hospital. Data from the hospital pharmacy, hospital administration, and hospital information system were included in the analyses. A specific electronic platform was developed for the optimization of documentation, interprofessional learning, education, and sustainability. The years 2020 and 2021 were analyzed independently due to the SARS-CoV-2 pandemic and the care of numerous COVID-19 patients at the MICU. Results: Implementation of an interprofessional ABS program resulted in the optimization of antibiotic management at the MICU. The suggestions of the hospital pharmacist for optimization can be divided into the following categories (i) indication for and selection of therapy (43.6%), (ii) optimization of dosing (27.6%), (iii) drug interactions (9.4%), (iv) side effects (4.1%), and (v) other pharmacokinetic, pharmacodynamic, and pharmacoeconomic topics (15.3%). These suggestions were discussed among the interprofessional team at the MICU; 86.1% were consequently implemented and the prescription of antibiotics was changed. In addition, further analysis of the intensive care German Diagnosis Related Groups (G-DRGs) showed that the case mix points increased significantly by 31.6% during the period under review. Accordingly, the severity of illness of the patients treated at the ICU as measured by the Simplified Acute Physiology Score (SAPS) II increased by 21.4% and the proportion of mechanically ventilated patients exceeded 50%. Antibiotic spending per case mix point was calculated. While spending was EUR 60.22 per case mix point in 2015, this was reduced by 42.9% to EUR 34.37 per case mix point by 2019, following the implementation of the interprofessional ABS program on the MICU. Through close interprofessional collaboration between physicians, hospital pharmacists, and staff nurses, the consumption of broad-spectrum antibiotics, e.g., carbapenems, was significantly reduced, thus improving patient care. In parallel, the case mix and case mix index increased. Thus, the responsible use of resources and high-performance medicine are not contradictory. In our view, close interprofessional and interdisciplinary collaboration between physicians, pharmacists, and nursing staff will be of outstanding importance in the future to prepare health care professionals for global health care to ensure that the effectiveness of our antibiotics is preserved.",1,1,1,1,,,Study,,,"Infectious diseases, Critical care",,,,Inpatient,
1504,35326862,"Effective Clinical Pathway Improves Interprofessional Collaboration and Reduces Antibiotics Prophylaxis Use in Orthopedic Surgery in Hospitals in Indonesia.  Clinical pathways can improve the quality of health services. The effectiveness and impact of implementing clinical pathways are controversial. The preparation of clinical pathways not only enacts therapeutic guidelines but requires mutual agreement in accordance with the roles, duties, and contributions of each profession in the team. This study aimed to investigate the perception of interprofessional collaboration practices and the impact of clinical pathway implementation on collaborative and Defined Daily Dose (DDD) prophylactic antibiotics per 100 bed-days in orthopedic surgery. The Collaborative Practice Assessment Tool (CPAT) questionnaire was used as a tool to measure healthcare' perceptions of collaborative practice. The clinical pathway (CP) in this study was adapted from existing CPs published by the Indonesian Orthopaedic Association (Perhimpunan Dokter Spesialis Orthopaedi dan Traumatologi Indonesia, PABOI) and was commended by local domestic surgeons and orthopedic bodies. We then compared post-implementation results with pre-implementation clinical pathway data using ANCOVA to explore our categorical data and its influence towards CPAT response. ANOVA was then employed for aggregated DDD per 100 bed-days to compare pre and post intervention. The results showed that the relationships among members were associated with the working length. Six to ten years of working had a significantly better relationship among members than those who have worked one to five years. Interestingly, pharmacists' leadership score was significantly lower than other professions. The clinical pathway implementation reduced barriers in team collaboration, improved team coordination and organization, and reduced third-generation cephalosporin use for prophylaxis in surgery (pre: 59 DDD per 100 bed-days; post: 28 DDD per 100 bed-days). This shows that the clinical pathway could benefit antibiotic stewardship in improving antibiotic prescription, therefore reducing the incidence of resistant bacteria.",0,0,0,0,,,,,,,,,,,
1505,35326981,"Community Pharmacists' Knowledge, Willingness, and Readiness to Prescribe Oral Contraceptives in Saudi Arabia. BACKGROUND The role of community pharmacists (CPs) in various healthcare settings is well documented in the literature including providing safe and easy access to medications. Oral contraceptives (OCPs) are the most frequently used method of terminating unwanted pregnancies worldwide. OBJECTIVE This study aims to evaluate the Community pharmacist's knowledge, willingness, and readiness to prescribe OCPs in Saudi communities in Saudi Arabia. METHODS This is across sectional, self-administered questionnaire-based study conducted between May and November 2021 in the central region of Saudi Arabia. The results were presented as frequencies and percentages. Chi-square tests were used to sort significant association between groups. RESULTS Out of 368 CPs who got the questionnaire, 347 completed (94.3%). Most of CPs were be-tween the ages of 25 and 35, with 76.9% working in chain pharmacies. Of the surveyed CPs, 45.5% had &gt;24 months of experience in community pharmacies. 41.8% of them prescribed more than six prescriptions for OCPs/week. The patients' safety (77.2%), physician's resistance (54.5%), and CPs objection based on religious purposes (36.9%) and lack of time (29.7%) were the most commonly cited barriers among CPs. CPs who worked in chain pharmacies were significantly too busy (p = 0.038) to prescribe OCPs. Also, community pharmacists with experience of more than two years significantly agreed not to prescribe OCPs due to religious convictions (p = 0.009). CONCLUSION The current study revealed that most of the CPs were knowledgeable about OCPs. Additionally, most of them were likely to prescribe oral contraceptives. We further suggest overcoming the barriers associated with contraceptives among CPs and providing sufficient training to improve the oral contraceptive prescriptions in CPs is needed.",0,0,0,0,,,,,,,,,,,
1506,35327028,"Evaluating the Impact of Medication Risk Mitigation Services in Medically Complex Older Adults.  Adverse drug events (ADEs) represent an expensive societal burden that disproportionally affects older adults. Therefore, value-based organizations that provide care to older adults-such as the Program of All-Inclusive Care for the Elderly (PACE)-should be highly motivated to identify actual or potential ADEs to mitigate risks and avoid downstream costs. We sought to determine whether PACE participants receiving medication risk mitigation (MRM) services exhibit improvements in total healthcare costs and other outcomes compared to participants not receiving structured MRM. Data from 2545 PACE participants from 19 centers were obtained for the years 2018 and 2019. We compared the year-over-year changes in outcomes between patients not receiving (control) or receiving structured MRM services. Data were adjusted based on participant multimorbidity and geographic location. Our analyses demonstrate that costs in the MRM cohort exhibited a significantly smaller year-to-year increase compared to the control (MRM: USD 4386/participant/year [95% CI, USD 3040-5732] vs. no MRM: USD 9410/participant/year [95% CI, USD 7737-11,084]). Therefore, receipt of structured MRM services reduced total healthcare costs (p &lt; 0.001) by USD 5024 per participant from 2018 to 2019. The large majority (75.8%) of the reduction involved facility-related expenditures (e.g., hospital admission, emergency department visits, skilled nursing). In sum, our findings suggest that structured MRM services can curb growing year-over-year healthcare costs for PACE participants.",0,0,1,1,0,Unclear if pharmacist performed intervention.,,,,,,,,,
1507,35327033,"Applying Simulation Optimization to Minimize Drug Inventory Costs: A Study of a Case Outpatient Pharmacy.  Drug inventory management is an important part of hospital management. The large amounts of drug data in hospitals bring challenges to optimizing the setting values for the safety stock and the maximum inventory of each drug. This study combined a two-stage clustering method with an inventory policy (s, S) and established a simulation optimization model for the case hospital's outpatient pharmacy. This research used the simulation optimization software Arena OptQuest, developed by Rockwell Automation Inc (Rockwell Automation, Coraopolis, PA, USA), in order to determine the minimum and maximum values (s, S) of the best stock amounts for each drug under the considerations of cost and related inventory constraints. The research results showed that the minimum and maximum inventory settings for each drug in the simulation model were better than those set by the case outpatient pharmacy system. The average inventory cost was reduced by 55%, while the average inventory volume was reduced by 68%. The proposed method can improve management efficiency and inventory costs of hospital pharmacies without affecting patient services and increasing the inventory turnover rate of the drugs.",0,0,0,0,,,,,,,,,,,
1508,35327673,"Gaps in Accessibility of Pediatric Formulations: A Cross-Sectional Observational Study of a Teaching Hospital in Northern Thailand.  The lack of appropriate medicines for children has a significant impact on health care practices in various countries around the world, including Thailand. The unavailability of pediatric medicines in hospital formularies causes issues regarding off-label use and extemporaneous preparation, resulting in safety and quality risks relating to the use of medicines among children. This research aimed to identify missing pediatric formulations based on the experience of healthcare professionals in a teaching hospital in northern Thailand. A cross-sectional survey was conducted to collect data on missing pediatric formulations, the reasons for their inaccessibility, their off-label uses, their reactions to the situation, and suggestions to improve access to these identified medications. The survey was distributed to all physicians, nurses, and pharmacists involved in prescribing, preparing, dispensing, and administering pediatric medicines. A total of 218 subjects responded to the survey. Omeprazole, sildenafil, and spironolactone suspension were most often identified as missing formulations for children by physicians and pharmacists. They are unavailable on the Thai market or in any hospital formulary. For nurses, sodium bicarbonate, potassium chloride, and chloral hydrate were the most problematic formulations in terms of preparation, acceptability, and administration. These medicines were difficult to swallow because of their taste or texture.",0,0,0,0,,,,,,,,,,,
1509,35328842,"Impact of Pharmacists-Led Interventions in Primary Care for Adults with Type 2 Diabetes on HbA1c Levels: A Systematic Review and Meta-Analysis.  Type 2 diabetes mellitus (T2D) is responsible for an important premature mortality. Pharmacists involved in community-based pharmaceutical care services could help patients with diabetes through education and management as they participate in their regular and long-term care. This meta-analysis aimed to evaluate the association between interventions led by pharmacists in the primary care setting and mean change in HbA1c levels. Randomized controlled trials and quasi-experimental studies with a control group were included. Standardized mean differences (SMD) and their 95% confidence intervals (95% CI) were calculated to compare the mean change in HbA1c values between baseline and end of the intervention in each group. Subgroup analyses were performed to explore heterogeneity. Twelve articles were included. The results showed that pharmacist's interventions significantly reduced HbA1c compared to usual care with an overall SMD of -0.67 (95% CI = [-0.87; -0.48], p &lt; 0.0001). Even if no significant difference between subgroups were found, the reduction of HbA1c seemed more important when baseline HbA1c was ≥8.5%, the intervention occurred monthly, in a primary care center and in countries with a lower human development index. Our results suggest that pharmacists-led interventions in the primary care setting can improve glycemic control for adults with T2D.",1,1,1,1,,,Systematic review or meta-analysis,,,Other,,,,"Community, Ambulatory",
1510,35329431,"Utilization Intention of Community Pharmacy Service under the Dual Threats of Air Pollution and COVID-19 Epidemic: Moderating Effects of Knowledge and Attitude toward COVID-19.  The utilization of pharmacy services in response to the threat of COVID-19 infection remains unclear in areas suffering from air pollution, and little is known regarding the effects of knowledge and attitude (KA) toward COVID-19 on this preventive behavior. This study aimed to explore how the residents perceived and reacted to the new threats of the epidemic and how KA may affect the correlation. Based on the health belief model (HBM), this research took the pharmacy service utilization (PSU) as an example to explain the preventive behavior. The samples were 375 respondents recruited from five districts near the industrial parks. T-test, ANOVA, and regression analyses of SPSS 22.0 were used to analyze the data. Test results show that self-efficacy was the strongest predictor, followed by the net perceived benefit. KA moderated the association of perceived threat and PSU intention. The levels of air pollution of a district may not be a good predictor for the preventive behavior against COVID-19.",0,0,0,0,,,,,,,,,,,
1511,35330421,"Real-World Impact of a Pharmacogenomics-Enriched Comprehensive Medication Management Program.  The availability of clinical decision support systems (CDSS) and other methods for personalizing medicine now allows evaluation of their real-world impact on healthcare delivery. For example, addressing issues associated with polypharmacy in older patients using pharmacogenomics (PGx) and comprehensive medication management (CMM) is thought to hold great promise for meaningful improvements across the goals of the Quadruple Aim. However, few studies testing these tools at scale, using relevant system-wide metrics, and under real-world conditions, have been published to date. Here, we document a reduction of ~$7000 per patient in direct medical charges (a total of $37 million over 5288 enrollees compared to 22,357 non-enrolled) in Medicare Advantage patients (≥65 years) receiving benefits through a state retirement system over the first 32 months of a voluntary PGx-enriched CMM program. We also observe a positive shift in healthcare resource utilization (HRU) away from acute care services and toward more sustainable and cost-effective primary care options. Together with improvements in medication risk assessment, patient/provider communication via pharmacist-mediated medication action plans (MAP), and the sustained positive trends in HRU, we suggest these results validate the use of a CDSS to unify PGx and CMM to optimize care for this and similar patient populations.",0,0,0,0,,,,,,,,,,,
1512,35331037,"Evaluation of the Relationship between Medication Adherence and Tacrolimus Coefficient of Variation.  Introduction: High tacrolimus intrapatient variability is associated with poor outcomes following transplantation. A commonly hypothesized cause of this variability is medication non-adherence, but this has not been conclusively demonstrated. Research Question: The purpose of this study was to evaluate the relationship between medication adherence and tacrolimus intrapatient variability. Design: This was a retrospective cohort study of kidney transplant recipients. Adherence was assessed at the 12-month clinic visit as a composite of patient self-report, pharmacist assessment, and lab monitoring frequency. Tacrolimus intrapatient variability was calculated as the coefficient of variation (CV). Linear regression and receiver operating curve (ROC) analysis were used to assess the relationship between adherence and CV. Results: Nonadherence was identified in 37.5% of patients. The median CV was 27.1% for adherent patients and 29.8% for non-adherent patients (P = 0.051). In the multivariable analysis, the only significant predictor of CV was the incidence of dose changes (P = 0.002). ROC analysis demonstrated poor discriminant power with an AUC of 0.597. Discussion: The results fail to support a clinically meaningful relationship between medication adherence and tacrolimus CV. There is very little evidence at this time that adherence is the primary contributing factor to tacrolimus intrapatient variability and, by extension, that CV can be used as a surrogate for adherence.",0,0,0,0,,,,,,,,,,,
1513,35331048,"Barriers to Community Pharmacists Referring Patients With Suspected COVID-19 Symptoms. BACKGROUND With the necessary skills available to community pharmacists, they are well equipped to relieve pressure on hospitals and general practices by providing referral services for symptomatic patients for COVID-19 testing. OBJECTIVE The assessment of potential barriers that limit the successful implementation of a community pharmacy referral service for patients with suspected COVID-19 symptoms. METHODS A questionnaire comprising of 100 questions was administered to one pharmacist by interview in 1023 working community pharmacies in 4 regions of Egypt between May 17 and May 30th 2020. RESULTS Forty-five barriers were identified. Respondents (79%, n = 803) had difficulty obtaining an accurate patient history. Patient data confidentiality was a significant issue for pharmacists who had not received referral training, with these respondents being significantly (P = .010) less able to differentiate between COVID-19 and similar conditions. Respondents (68.8%, n = 698) were not confident in determining whether COVID-19 was the cause of the patient's presenting symptoms. A large majority (73.7%, n = 747) of respondents were worried about referring misdiagnosed patients and were concerned about the negative implications of proceeding with such a referral, including legal consequences. Of Respondents (71.7%, n = 727) reported that online referral was not easy, and 71.6% (n = 722) were unable to locate paper referral forms. Only a small number of pharmacists (11%, n = 112) preferred to report a referral in their own name. CONCLUSIONS This study has demonstrated the potential of the community pharmacist's role as a point of referral for COVID-19 testing, and identified some major barriers to implementation of this. The lack of pharmacists' education, legal support, availability of referral forms, clarity of responsibility and unsupportive management teams are key obstacles that must be overcome for the successful implementation of a COVID-19 referral service.",0,0,0,0,,,,,,,,,,,
1514,35331122,"Potential Drug-Drug Interactions Between Anti-Cancer Drugs and Other Medications in Lung Cancer Patients: A Retrospective Study. BACKGROUND Cancer patients are more vulnerable to developing drug-drug interactions as multiple medications are administered concomitantly with cytotoxic agents to treat the underlying comorbidities. These drug-drug interactions often receive less medical attention and consequently are associated with adverse clinical outcomes. OBJECTIVE We intended to comprehensively characterize the drug-drug interactions among anticancer drugs and other concomitantly prescribed drugs in hospitalized lung cancer patients. METHODS A retrospective, observational, single-centre study was conducted on lung cancer inpatients from the medical records department of Kasturba Hospital, Manipal, India. Drug-drug interactions were identified using the drug interaction checkers of two drug information databases, Micromedex and Epocrates. These drug-drug interactions were categorized based on the source from which they were identified, mechanism, severity/significance, adverse consequences, and management strategies required. RESULTS Among 196 patients, 555 drug-drug interactions were identified in 185 patients using Micromedex and Epocrates. Based on the mechanism of action, 74% and 22% of the drug-drug interactions were classified as pharmacodynamic and pharmacokinetic respectively. 112 drug-drug interactions were recorded from Micromedex alone, while 549 interactions were found using Epocrates. The oral chemotherapeutic drug gefitinib was found to be associated with the highest number of drug-drug interactions. CONCLUSION Drug-drug interactions were highly prevalent among the hospitalized lung cancer patients. Structured screening and monitoring for these potentially clinically relevant drug-drug interactions by oncologists in collaborations with clinical pharmacists should be carried out prior to initiation and during anticancer treatment to prevent adverse clinical outcomes.",0,0,0,0,,,,,,,,,,,
1515,35331197,"Non-prescription treatments for childhood infections: an Austrian, monocentric, cross-sectional questionnaire study. BACKGROUND Infectious diseases like the common cold, otitis media, or gastroenteritis frequently occur in childhood. In addition to prescription drugs, parents often use supplementary over-the-counter (OTC) products recommended by pharmacists and other non-medical professionals to relieve their children's symptoms. However, the efficacy of such alternative treatments lacks conclusive evidence. The objective of this study was to investigate the use of OTC products and related active ingredients in children, and the motivations behind this choice. METHODS The present study included 215 children aged between 1 and 14 years with an acute respiratory tract infection, e.g., common cold, bronchitis, otitis media, tonsillitis, or gastroenteritis. During their visit to the pediatric practice, parents filled in a self-administered questionnaire about their child's diagnosis, additional treatment options, and motivations to integrate supplementary medicinal products after their first visit for acute infection or follow-up examination. Children with chronic illnesses and patients visiting for a routine maternal and child health program check-up were excluded. RESULTS The study included 111 (51.6%) males and 104 (48.4%) females. Median age was 3.00 (IQR 2.0 - 5.0) years. The most common reason for a visit was a respiratory tract infection (78.6%). Out of 215 parents, 182 (84.7%) resorted to non-prescription remedies to alleviate their child's symptoms. Teas (45.1%), and home remedies (43.3%) were the most popular. At total 133 (74.3%) followed recommendations from friends and family regarding additional medications usage. Parents with previous experience with complementary medicine tended to prefer this approach to treat their children (p.adjust = 0.08). CONCLUSION The use of non-prescription medicine is increasing as well as the range of related information sources. Evidence-based recommendations in this field might improve pediatric care.",0,0,0,0,,,,,,,,,,,
1516,35331488,"Clinical nutrition and the role of hospital pharmacist in the management of covid patient.  The nutritional status of everyone represents a fundamental element to maintain a good health and it can be related to infectious agents in some disorders. Prevention, diagnosis and treatment of malnutrition should be included in the management of SARS-CoV-2 patients in order to improve both short- and long-term prognosis. In Covid patients the choice of route of administration for nutrition is closely related to respiratory autonomy. In subjects who are not mechanically ventilated or with non-invasive ventilation (NIV), spontaneous oral feeding is strongly indicated, while considering the patient's comorbidity, chewing ability and swallowing. If this is not possible or if it is not possible to meet the appropriate nutritional needs, it is necessary to resort to artificial nutrition (enteral or parenteral). Enteral nutrition (EN) is preferred to parenteral nutrition (PN) because it allows to maintain the trophism of the gastrointestinal tract, involving a lower risk of infectious complications and it is easier to manage. PN is usually used in patients in whom NE is not feasible, insufficient or contraindicated, or in patients with invasive total mechanical ventilation. Based on these considerations, it would be necessary to develop a targeted nutritional pathway in order to support the management of Covid patients. In the nutritional management of these patients, the role of the hospital pharmacists is fundamental. They collaborate with clinicians, nutritionist, dieticians and speech therapists to choose the most appropriate nutrition, based on the clinical characteristics of the patient and on the availability of nutritional formulations in the therapeutic guide.",0,0,0,0,,,,,,,,,,,
1517,35331617,"""Response to AJEM28969 ""Use of push-dose vasopressors in the emergency department"". ",0,0,0,0,,,,,,,,,,,
1518,35331980,"Do PharmD Graduates Have the Essential Competencies For Innovative Practices?  As the pharmacy profession continues to evolve from product-orientation to patient-centered, pharmacy programs have been transitioning from a traditional pharmacy curriculum to a competency-based education (CBE) pedagogy. CBE has been developed to instill the required clinical competencies in graduates to better meet the contemporary role of pharmacists in accordance with the latest scientific knowledge and evidence-based in an ever-evolving health care landscape. Pharmacists-led services resulted in optimizing pharmaceutical care and improving patients' economic, clinical, and humanistic outcomes (ECHO). Based on recent publications, it is integral for public health emergency preparedness and response to be part of the new ACPE Standards and CAPE educational outcomes domains. These updated standards and educational outcomes must be integrated longitudinally in pharmacy curricula to ensure that the graduates will be practice ready health. Care professionals. This commentary highlights the strategic use of workforce development of population health based on two perspectives: 1. Emergency Preparedness and Response and 2. Digital Health.",0,0,0,0,,,,,,,,,,,
1519,35332064,"Analysis of adverse drug events as a way to improve cancer patient care. PURPOSE To define the signals that a new artificial intelligence (AI) system must emit to improve adverse drug events (ADEs) management in oral antineoplastic agents (OAA). METHODS A multidisciplinary group of experts in patient safety was set up to define what signals the new AI system must emit to improve ADEs management in OAAs. The baseline data for the new AI system were generated through an observational and ambispective study carried out in a university hospital. All patients who met the inclusion criteria were selected consecutively every working day for 6 months. The ADEs were collected by interview and by the review of health records. The ADEs were categorised according to how they could be detected: patient, analysis, examination. RESULTS The group defined what signals the AI system must emit to improve ADEs management in OAAs: a signal to educate the patient when the possible ADEs were categorised as patient, a signal as a reminder to request a blood test or a microbiological culture when the possible ADEs were categorised as analysis, and a signal as a reminder for the necessity of a clinical examination when the possible ADEs were categorised as examination. A total of 1652 ADEs were reported in the interviews (ADE-interview) with the pharmacist, and doctors noted 1989 ADEs in the health record (ADE-HR). The most frequent ADEs were identified in the patient category. CONCLUSION This study opens a new way for better management of ADEs and is the first step in the development of a future technology, which will improve the quality of life of patients.",0,0,0,0,,,,,,,,,,,
1520,35332557,"A systematic review on the impact of pharmacist-provided services on patients' health outcomes in Arab countries. WHAT IS KNOWN AND OBJECTIVE The pharmacist's role has evolved dramatically over the last few decades and shows considerable impact globally. The aim of this systematic review was to describe the nature and extent of studies evaluating the impact of pharmacist-provided services on clinical, humanistic and economic outcomes in different healthcare settings across the Arab world. METHODS A systematic literature search was conducted using the following databases from their inception until June 2020: Cochrane, Embase, MEDLINE, PubMed, ScienceDirect and Scopus. Reporting was done according to PRISMA guidelines, and the quality assessment utilized the Mixed Methods Appraisal Tool. RESULTS AND DISCUSSION Thirty-five eligible studies were included in this review, the majority of which were randomized controlled trials (RCT) (n = 26) conducted in hospital settings (n = 26). Most of the studies involved patients with specific medical conditions (n = 29) and pharmacist's interventions involved mainly medication therapy management (n = 32), counselling and education (n = 29), and medication therapy recommendations (n = 12). Several studies showed a positive impact (i.e., a statistically and/or clinically significant difference in favour of pharmacist-provided care or intervention) of pharmacist-provided services on clinical (n = 28), humanistic (n = 6) and economic (n = 5) outcomes. Conversely, five studies showed neutral or mixed effect of pharmacist interventions on clinical and humanistic outcomes. WHAT IS NEW AND CONCLUSION The findings of this systematic review demonstrate a positive impact of pharmacist-provided services on clinical, humanistic and economic outcomes across diverse settings in the Arab world. Most of the included studies evaluated clinical outcomes and were from hospital setting. Directed approaches are needed to advance pharmacy practice across various healthcare settings in the Arab world.",1,1,1,1,,,Systematic review or meta-analysis,,,Other,,,,Other,
1521,35332787,"Comparing and validating medication complexity from insurance claims against electronic health records.  BACKGROUND: Patient effort to comply with complex medication instructions is known to be related to nonadherence and subsequent medical complications or health care costs. A widely used Medication Regimen Complexity Index (MRCI) has been used with electronic health records (EHRs) to identify patients who could benefit from pharmacist intervention. A similar claims-derived measure may be better suited for clinical decision support, since claims offer a more complete view of patient care and health utilization. OBJECTIVE: To define and validate a novel insurance claims-based medication complexity score (MCS) patterned after the widely used MRCI, derived from EHRs. METHODS: Insurance claims and EHR data were provided by HealthPartners (N = 54,988) (Bloomington, Minnesota) and The Johns Hopkins Health System (N = 28,589) (Baltimore, Maryland) for years 2013 and 2017, respectively. Yearly measures of medication complexity were developed for each patient and evaluated with one another using rank correlation within different clinical subgroupings. Indicators for the presence of individually complex prescriptions were also developed and assessed using exact agreement. Complexity measures were then correlated with select covariates to further validate the concordance between MCS and MRCI with respect to clinical metrics. These included demographic, comorbidity, and health care utilization markers. Prescribed medications in each system's EHR were coded using the previously validated MRCI weighting rules. Insurance claims for retail pharmacy medications were coded using our novel MCS, which closely followed MRCI scoring rules. RESULTS: EHR-based MRCI and claims-based MCS were significantly correlated with one another for most clinical subgroupings. Likewise, both measures were correlated with several covariates, including count of active medications and chronic conditions. The MCS was, in most cases, more associated with key health covariates than was MRCI, although both were consistently significant. We found that the highest correlation between MCS and MRCI is obtained with patients who have similar counts of pharmacy records between EHRs and claims (HealthPartners: P = 0.796; Johns Hopkins Health System: P = 0.779). CONCLUSIONS: The findings suggest good correspondence between MCS and MRCI and that claims data represent a useful resource for assessing medication complexity. Claims data also have major practical advantages, such as interoperability across health care systems, although they lack the detailed clinical context of EHRs. DISCLOSURES: The Johns Hopkins University holds the copyright to the Adjusted Clinical Groups (ACG) system and receives royalties from the global distribution of the ACG system. This revenue supports a portion of the authors' salary. No additional or external funding supported this work. The authors have no conflict of interest to disclose.",0,0,0,0,,,,,,,,,,,
1522,35332788,"Analysis of a panel-based pharmacogenomics testing program among members of a commercial and Medicare client of a pharmacy benefits manager.  BACKGROUND: Although the field of pharmacogenomics (PGx) has existed for decades, use of pharmacogenomic information by providers to optimize medication therapy for patients has had relatively slow adoption. There are many factors that have contributed to the slow adoption of PGx testing, but it is partially due to a lack of coverage by payers. If PGx testing is covered by payers, frequently only testing of a specific gene is covered, rather than a panel of many genes. As a result, little is known about how coverage of a panel-based PGx test will affect a member's medication therapy. OBJECTIVES: To determine how giving providers specific medication optimization recommendations, based on results of a panel-based PGx test, impacted members' medication regimens. METHODS: Pharmacy claims data were retrospectively reviewed for this exploratory study. Members who participated in PGx testing were in the intervention group and members who chose not to participate in the PGx testing, but who were eligible to participate, were in the control group. PGx test results, including suggested medication changes, were mailed to providers. To determine if providers adopted the suggested medication changes, pharmacy claims data were analyzed retrospectively for the 4-month period preceding and following the date from which recommendations were provided to prescribers. RESULTS: Of the 101 members included in the analysis, 50 were in the intervention group and 51 were in the control group. In the intervention group, members were taking in a total of 352 medications; 165 of the medications had PGx guidance. Based on the PGx test results, 62 of these medications (37.6%) had recommendations. Of members who received PGx testing, 76% had at least 1 recommended change. When pharmacist recommendations were made, a change was made to the medication 27% of the time. There was a statistically significant difference between the number of medication changes in the PGx group and the control group (P = 0.024). CONCLUSIONS: Recommendations based on PGx testing can lead to changes in medications and an optimized medication regimen for members. DISCLOSURES: The authors have no conflicts to disclose that may present a potential conflict of interest.",0,0,0,0,,,,,,,,,,,
